sample_idx,n_tokens,total_kl,rock_count,nonrock_high_count,rock_kl,nonrock_high_kl,rock_pct,nonrock_high_pct,rock_kl_share,nonrock_high_kl_share
59,1826,217.33711384014495,928,51,100.01244259047432,87.26991480588913,50.82146768893757,2.792990142387733,46.017194589247715,40.154170295128516
60,4096,810.686279781809,1995,172,398.22644854758045,249.2336322069168,48.7060546875,4.19921875,49.1221399053109,30.743536485407947
61,3559,450.1861545531991,1526,95,211.40822630261428,156.88727116584778,42.87721270019669,2.6692891261590335,46.96017950894842,34.849421640155796
62,191,32.81543753381192,98,4,26.04004790717026,5.283040404319763,51.30890052356021,2.094240837696335,79.35304193442332,16.099253282472
63,4096,549.2331389620504,2238,131,254.30764850062977,194.07220649719238,54.638671875,3.1982421875,46.30231325466349,35.33512323454356
64,3486,347.24220709702564,1567,62,196.3298387811318,99.38400393724442,44.951233505450375,1.7785427423981641,56.53973934288287,28.620945814192098
65,4096,926.0380583125299,1910,223,444.1867983689046,310.56351643800735,46.630859375,5.4443359375,47.9663653541759,33.53679836916539
66,720,86.55112735933979,432,20,48.154373253051645,28.146654844284058,60.0,2.7777777777777777,55.63691048543607,32.520263690414815
67,315,57.053756195281515,178,15,22.29772947993125,31.66745960712433,56.507936507936506,4.761904761904762,39.08196579312218,55.50460078164548
68,463,92.02245532069036,226,19,53.80991480285617,33.35027086734772,48.81209503239741,4.103671706263499,58.47476533345393,36.241448623735245
69,275,41.49615634096896,149,7,22.42276531985465,16.30128502845764,54.18181818181818,2.5454545454545454,54.035764506981,39.28384329023616
70,2200,120.3619321334161,1057,36,54.46716530375412,47.90310513973236,48.04545454545455,1.6363636363636365,45.25281734708244,39.79921582401469
71,513,98.37591562980126,254,17,40.507732227864466,46.111512184143066,49.512670565302145,3.313840155945419,41.17647288824152,46.87276544155935
72,651,43.22017126349768,346,10,22.62317759996227,14.112550735473633,53.14900153609831,1.5360983102918586,52.34402580692467,32.652695079421456
